recording_id,clip_idx,path,start,end,label_id,split,label_name,dataset,stft_path,mel_path,demon_path
0_1,16,/datasets/audio/deepship/test/0/0_1.wav,240.0,270.0,0,test,Cargo ship,deepship,outputs/spectrograms/stft/deepship_clip30_ov0.5_45b770b41b/test/0/0_1_c16.png,outputs/spectrograms/mel/deepship_clip30_ov0.5_45b770b41b/test/0/0_1_c16.png,outputs/spectrograms/demon/deepship_clip30_ov0.5_45b770b41b/test/0/0_1_c16.png
0_1,17,/datasets/audio/deepship/test/0/0_1.wav,255.0,285.0,0,test,Cargo ship,deepship,outputs/spectrograms/stft/deepship_clip30_ov0.5_45b770b41b/test/0/0_1_c17.png,outputs/spectrograms/mel/deepship_clip30_ov0.5_45b770b41b/test/0/0_1_c17.png,outputs/spectrograms/demon/deepship_clip30_ov0.5_45b770b41b/test/0/0_1_c17.png
0_1,18,/datasets/audio/deepship/test/0/0_1.wav,270.0,300.0,0,test,Cargo ship,deepship,outputs/spectrograms/stft/deepship_clip30_ov0.5_45b770b41b/test/0/0_1_c18.png,outputs/spectrograms/mel/deepship_clip30_ov0.5_45b770b41b/test/0/0_1_c18.png,outputs/spectrograms/demon/deepship_clip30_ov0.5_45b770b41b/test/0/0_1_c18.png
0_1,19,/datasets/audio/deepship/test/0/0_1.wav,285.0,315.0,0,test,Cargo ship,deepship,outputs/spectrograms/stft/deepship_clip30_ov0.5_45b770b41b/test/0/0_1_c19.png,outputs/spectrograms/mel/deepship_clip30_ov0.5_45b770b41b/test/0/0_1_c19.png,outputs/spectrograms/demon/deepship_clip30_ov0.5_45b770b41b/test/0/0_1_c19.png
0_1,20,/datasets/audio/deepship/test/0/0_1.wav,300.0,330.0,0,test,Cargo ship,deepship,outputs/spectrograms/stft/deepship_clip30_ov0.5_45b770b41b/test/0/0_1_c20.png,outputs/spectrograms/mel/deepship_clip30_ov0.5_45b770b41b/test/0/0_1_c20.png,outputs/spectrograms/demon/deepship_clip30_ov0.5_45b770b41b/test/0/0_1_c20.png
0_1,21,/datasets/audio/deepship/test/0/0_1.wav,315.0,345.0,0,test,Cargo ship,deepship,outputs/spectrograms/stft/deepship_clip30_ov0.5_45b770b41b/test/0/0_1_c21.png,outputs/spectrograms/mel/deepship_clip30_ov0.5_45b770b41b/test/0/0_1_c21.png,outputs/spectrograms/demon/deepship_clip30_ov0.5_45b770b41b/test/0/0_1_c21.png
0_1,22,/datasets/audio/deepship/test/0/0_1.wav,330.0,360.0,0,test,Cargo ship,deepship,outputs/spectrograms/stft/deepship_clip30_ov0.5_45b770b41b/test/0/0_1_c22.png,outputs/spectrograms/mel/deepship_clip30_ov0.5_45b770b41b/test/0/0_1_c22.png,outputs/spectrograms/demon/deepship_clip30_ov0.5_45b770b41b/test/0/0_1_c22.png
0_1,23,/datasets/audio/deepship/test/0/0_1.wav,345.0,375.0,0,test,Cargo ship,deepship,outputs/spectrograms/stft/deepship_clip30_ov0.5_45b770b41b/test/0/0_1_c23.png,outputs/spectrograms/mel/deepship_clip30_ov0.5_45b770b41b/test/0/0_1_c23.png,outputs/spectrograms/demon/deepship_clip30_ov0.5_45b770b41b/test/0/0_1_c23.png
0_1,24,/datasets/audio/deepship/test/0/0_1.wav,360.0,390.0,0,test,Cargo ship,deepship,outputs/spectrograms/stft/deepship_clip30_ov0.5_45b770b41b/test/0/0_1_c24.png,outputs/spectrograms/mel/deepship_clip30_ov0.5_45b770b41b/test/0/0_1_c24.png,outputs/spectrograms/demon/deepship_clip30_ov0.5_45b770b41b/test/0/0_1_c24.png
0_1,25,/datasets/audio/deepship/test/0/0_1.wav,375.0,405.0,0,test,Cargo ship,deepship,outputs/spectrograms/stft/deepship_clip30_ov0.5_45b770b41b/test/0/0_1_c25.png,outputs/spectrograms/mel/deepship_clip30_ov0.5_45b770b41b/test/0/0_1_c25.png,outputs/spectrograms/demon/deepship_clip30_ov0.5_45b770b41b/test/0/0_1_c25.png
0_1,26,/datasets/audio/deepship/test/0/0_1.wav,390.0,420.0,0,test,Cargo ship,deepship,outputs/spectrograms/stft/deepship_clip30_ov0.5_45b770b41b/test/0/0_1_c26.png,outputs/spectrograms/mel/deepship_clip30_ov0.5_45b770b41b/test/0/0_1_c26.png,outputs/spectrograms/demon/deepship_clip30_ov0.5_45b770b41b/test/0/0_1_c26.png
0_1,27,/datasets/audio/deepship/test/0/0_1.wav,405.0,435.0,0,test,Cargo ship,deepship,outputs/spectrograms/stft/deepship_clip30_ov0.5_45b770b41b/test/0/0_1_c27.png,outputs/spectrograms/mel/deepship_clip30_ov0.5_45b770b41b/test/0/0_1_c27.png,outputs/spectrograms/demon/deepship_clip30_ov0.5_45b770b41b/test/0/0_1_c27.png
0_1,28,/datasets/audio/deepship/test/0/0_1.wav,420.0,450.0,0,test,Cargo ship,deepship,outputs/spectrograms/stft/deepship_clip30_ov0.5_45b770b41b/test/0/0_1_c28.png,outputs/spectrograms/mel/deepship_clip30_ov0.5_45b770b41b/test/0/0_1_c28.png,outputs/spectrograms/demon/deepship_clip30_ov0.5_45b770b41b/test/0/0_1_c28.png
0_1,29,/datasets/audio/deepship/test/0/0_1.wav,427.0,457.0,0,test,Cargo ship,deepship,outputs/spectrograms/stft/deepship_clip30_ov0.5_45b770b41b/test/0/0_1_c29.png,outputs/spectrograms/mel/deepship_clip30_ov0.5_45b770b41b/test/0/0_1_c29.png,outputs/spectrograms/demon/deepship_clip30_ov0.5_45b770b41b/test/0/0_1_c29.png
0_100,0,/datasets/audio/deepship/test/0/0_100.wav,0.0,30.0,0,test,Cargo ship,deepship,outputs/spectrograms/stft/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c0.png,outputs/spectrograms/mel/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c0.png,outputs/spectrograms/demon/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c0.png
0_100,1,/datasets/audio/deepship/test/0/0_100.wav,15.0,45.0,0,test,Cargo ship,deepship,outputs/spectrograms/stft/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c1.png,outputs/spectrograms/mel/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c1.png,outputs/spectrograms/demon/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c1.png
0_100,2,/datasets/audio/deepship/test/0/0_100.wav,30.0,60.0,0,test,Cargo ship,deepship,outputs/spectrograms/stft/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c2.png,outputs/spectrograms/mel/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c2.png,outputs/spectrograms/demon/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c2.png
0_100,3,/datasets/audio/deepship/test/0/0_100.wav,45.0,75.0,0,test,Cargo ship,deepship,outputs/spectrograms/stft/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c3.png,outputs/spectrograms/mel/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c3.png,outputs/spectrograms/demon/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c3.png
0_100,4,/datasets/audio/deepship/test/0/0_100.wav,60.0,90.0,0,test,Cargo ship,deepship,outputs/spectrograms/stft/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c4.png,outputs/spectrograms/mel/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c4.png,outputs/spectrograms/demon/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c4.png
0_100,5,/datasets/audio/deepship/test/0/0_100.wav,75.0,105.0,0,test,Cargo ship,deepship,outputs/spectrograms/stft/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c5.png,outputs/spectrograms/mel/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c5.png,outputs/spectrograms/demon/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c5.png
0_100,6,/datasets/audio/deepship/test/0/0_100.wav,90.0,120.0,0,test,Cargo ship,deepship,outputs/spectrograms/stft/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c6.png,outputs/spectrograms/mel/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c6.png,outputs/spectrograms/demon/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c6.png
0_100,7,/datasets/audio/deepship/test/0/0_100.wav,105.0,135.0,0,test,Cargo ship,deepship,outputs/spectrograms/stft/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c7.png,outputs/spectrograms/mel/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c7.png,outputs/spectrograms/demon/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c7.png
0_100,8,/datasets/audio/deepship/test/0/0_100.wav,120.0,150.0,0,test,Cargo ship,deepship,outputs/spectrograms/stft/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c8.png,outputs/spectrograms/mel/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c8.png,outputs/spectrograms/demon/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c8.png
0_100,9,/datasets/audio/deepship/test/0/0_100.wav,135.0,165.0,0,test,Cargo ship,deepship,outputs/spectrograms/stft/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c9.png,outputs/spectrograms/mel/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c9.png,outputs/spectrograms/demon/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c9.png
0_100,10,/datasets/audio/deepship/test/0/0_100.wav,150.0,180.0,0,test,Cargo ship,deepship,outputs/spectrograms/stft/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c10.png,outputs/spectrograms/mel/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c10.png,outputs/spectrograms/demon/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c10.png
0_100,11,/datasets/audio/deepship/test/0/0_100.wav,165.0,195.0,0,test,Cargo ship,deepship,outputs/spectrograms/stft/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c11.png,outputs/spectrograms/mel/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c11.png,outputs/spectrograms/demon/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c11.png
0_100,12,/datasets/audio/deepship/test/0/0_100.wav,180.0,210.0,0,test,Cargo ship,deepship,outputs/spectrograms/stft/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c12.png,outputs/spectrograms/mel/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c12.png,outputs/spectrograms/demon/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c12.png
0_100,13,/datasets/audio/deepship/test/0/0_100.wav,195.0,225.0,0,test,Cargo ship,deepship,outputs/spectrograms/stft/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c13.png,outputs/spectrograms/mel/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c13.png,outputs/spectrograms/demon/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c13.png
0_100,14,/datasets/audio/deepship/test/0/0_100.wav,210.0,240.0,0,test,Cargo ship,deepship,outputs/spectrograms/stft/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c14.png,outputs/spectrograms/mel/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c14.png,outputs/spectrograms/demon/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c14.png
0_100,15,/datasets/audio/deepship/test/0/0_100.wav,225.0,255.0,0,test,Cargo ship,deepship,outputs/spectrograms/stft/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c15.png,outputs/spectrograms/mel/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c15.png,outputs/spectrograms/demon/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c15.png
0_100,16,/datasets/audio/deepship/test/0/0_100.wav,240.0,270.0,0,test,Cargo ship,deepship,outputs/spectrograms/stft/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c16.png,outputs/spectrograms/mel/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c16.png,outputs/spectrograms/demon/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c16.png
0_100,17,/datasets/audio/deepship/test/0/0_100.wav,255.0,285.0,0,test,Cargo ship,deepship,outputs/spectrograms/stft/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c17.png,outputs/spectrograms/mel/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c17.png,outputs/spectrograms/demon/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c17.png
0_100,18,/datasets/audio/deepship/test/0/0_100.wav,270.0,300.0,0,test,Cargo ship,deepship,outputs/spectrograms/stft/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c18.png,outputs/spectrograms/mel/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c18.png,outputs/spectrograms/demon/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c18.png
0_100,19,/datasets/audio/deepship/test/0/0_100.wav,285.0,315.0,0,test,Cargo ship,deepship,outputs/spectrograms/stft/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c19.png,outputs/spectrograms/mel/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c19.png,outputs/spectrograms/demon/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c19.png
0_100,20,/datasets/audio/deepship/test/0/0_100.wav,300.0,330.0,0,test,Cargo ship,deepship,outputs/spectrograms/stft/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c20.png,outputs/spectrograms/mel/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c20.png,outputs/spectrograms/demon/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c20.png
0_100,21,/datasets/audio/deepship/test/0/0_100.wav,315.0,345.0,0,test,Cargo ship,deepship,outputs/spectrograms/stft/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c21.png,outputs/spectrograms/mel/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c21.png,outputs/spectrograms/demon/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c21.png
0_100,22,/datasets/audio/deepship/test/0/0_100.wav,320.0,350.0,0,test,Cargo ship,deepship,outputs/spectrograms/stft/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c22.png,outputs/spectrograms/mel/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c22.png,outputs/spectrograms/demon/deepship_clip30_ov0.5_45b770b41b/test/0/0_100_c22.png
0_104,0,/datasets/audio/deepship/test/0/0_104.wav,0.0,30.0,0,test,Cargo ship,deepship,outputs/spectrograms/stft/deepship_clip30_ov0.5_45b770b41b/test/0/0_104_c0.png,outputs/spectrograms/mel/deepship_clip30_ov0.5_45b770b41b/test/0/0_104_c0.png,outputs/spectrograms/demon/deepship_clip30_ov0.5_45b770b41b/test/0/0_104_c0.png
0_104,1,/datasets/audio/deepship/test/0/0_104.wav,15.0,45.0,0,test,Cargo ship,deepship,outputs/spectrograms/stft/deepship_clip30_ov0.5_45b770b41b/test/0/0_104_c1.png,outputs/spectrograms/mel/deepship_clip30_ov0.5_45b770b41b/test/0/0_104_c1.png,outputs/spectrograms/demon/deepship_clip30_ov0.5_45b770b41b/test/0/0_104_c1.png
0_104,2,/datasets/audio/deepship/test/0/0_104.wav,30.0,60.0,0,test,Cargo ship,deepship,outputs/spectrograms/stft/deepship_clip30_ov0.5_45b770b41b/test/0/0_104_c2.png,outputs/spectrograms/mel/deepship_clip30_ov0.5_45b770b41b/test/0/0_104_c2.png,outputs/spectrograms/demon/deepship_clip30_ov0.5_45b770b41b/test/0/0_104_c2.png
0_104,3,/datasets/audio/deepship/test/0/0_104.wav,45.0,75.0,0,test,Cargo ship,deepship,outputs/spectrograms/stft/deepship_clip30_ov0.5_45b770b41b/test/0/0_104_c3.png,outputs/spectrograms/mel/deepship_clip30_ov0.5_45b770b41b/test/0/0_104_c3.png,outputs/spectrograms/demon/deepship_clip30_ov0.5_45b770b41b/test/0/0_104_c3.png
0_104,4,/datasets/audio/deepship/test/0/0_104.wav,60.0,90.0,0,test,Cargo ship,deepship,outputs/spectrograms/stft/deepship_clip30_ov0.5_45b770b41b/test/0/0_104_c4.png,outputs/spectrograms/mel/deepship_clip30_ov0.5_45b770b41b/test/0/0_104_c4.png,outputs/spectrograms/demon/deepship_clip30_ov0.5_45b770b41b/test/0/0_104_c4.png
0_104,5,/datasets/audio/deepship/test/0/0_104.wav,75.0,105.0,0,test,Cargo ship,deepship,outputs/spectrograms/stft/deepship_clip30_ov0.5_45b770b41b/test/0/0_104_c5.png,outputs/spectrograms/mel/deepship_clip30_ov0.5_45b770b41b/test/0/0_104_c5.png,outputs/spectrograms/demon/deepship_clip30_ov0.5_45b770b41b/test/0/0_104_c5.png
0_104,6,/datasets/audio/deepship/test/0/0_104.wav,90.0,120.0,0,test,Cargo ship,deepship,outputs/spectrograms/stft/deepship_clip30_ov0.5_45b770b41b/test/0/0_104_c6.png,outputs/spectrograms/mel/deepship_clip30_ov0.5_45b770b41b/test/0/0_104_c6.png,outputs/spectrograms/demon/deepship_clip30_ov0.5_45b770b41b/test/0/0_104_c6.png
0_104,7,/datasets/audio/deepship/test/0/0_104.wav,105.0,135.0,0,test,Cargo ship,deepship,outputs/spectrograms/stft/deepship_clip30_ov0.5_45b770b41b/test/0/0_104_c7.png,outputs/spectrograms/mel/deepship_clip30_ov0.5_45b770b41b/test/0/0_104_c7.png,outputs/spectrograms/demon/deepship_clip30_ov0.5_45b770b41b/test/0/0_104_c7.png
0_104,8,/datasets/audio/deepship/test/0/0_104.wav,120.0,150.0,0,test,Cargo ship,deepship,outputs/spectrograms/stft/deepship_clip30_ov0.5_45b770b41b/test/0/0_104_c8.png,outputs/spectrograms/mel/deepship_clip30_ov0.5_45b770b41b/test/0/0_104_c8.png,outputs/spectrograms/demon/deepship_clip30_ov0.5_45b770b41b/test/0/0_104_c8.png
0_104,9,/datasets/audio/deepship/test/0/0_104.wav,135.0,165.0,0,test,Cargo ship,deepship,outputs/spectrograms/stft/deepship_clip30_ov0.5_45b770b41b/test/0/0_104_c9.png,outputs/spectrograms/mel/deepship_clip30_ov0.5_45b770b41b/test/0/0_104_c9.png,outputs/spectrograms/demon/deepship_clip30_ov0.5_45b770b41b/test/0/0_104_c9.png
0_104,10,/datasets/audio/deepship/test/0/0_104.wav,150.0,180.0,0,test,Cargo ship,deepship,outputs/spectrograms/stft/deepship_clip30_ov0.5_45b770b41b/test/0/0_104_c10.png,outputs/spectrograms/mel/deepship_clip30_ov0.5_45b770b41b/test/0/0_104_c10.png,outputs/spectrograms/demon/deepship_clip30_ov0.5_45b770b41b/test/0/0_104_c10.png
0_104,11,/datasets/audio/deepship/test/0/0_104.wav,165.0,195.0,0,test,Cargo ship,deepship,outputs/spectrograms/stft/deepship_clip30_ov0.5_45b770b41b/test/0/0_104_c11.png,outputs/spectrograms/mel/deepship_clip30_ov0.5_45b770b41b/test/0/0_104_c11.png,outputs/spectrograms/demon/deepship_clip30_ov0.5_45b770b41b/test/0/0_104_c11.png
0_104,12,/datasets/audio/deepship/test/0/0_104.wav,180.0,210.0,0,test,Cargo ship,deepship,outputs/spectrograms/stft/deepship_clip30_ov0.5_45b770b41b/test/0/0_104_c12.png,outputs/spectrograms/mel/deepship_clip30_ov0.5_45b770b41b/test/0/0_104_c12.png,outputs/spectrograms/demon/deepship_clip30_ov0.5_45b770b41b/test/0/0_104_c12.png
0_104,13,/datasets/audio/deepship/test/0/0_104.wav,195.0,225.0,0,test,Cargo ship,deepship,outputs/spectrograms/stft/deepship_clip30_ov0.5_45b770b41b/test/0/0_104_c13.png,outputs/spectrograms/mel/deepship_clip30_ov0.5_45b770b41b/test/0/0_104_c13.png,outputs/spectrograms/demon/deepship_clip30_ov0.5_45b770b41b/test/0/0_104_c13.png
0_104,14,/datasets/audio/deepship/test/0/0_104.wav,210.0,240.0,0,test,Cargo ship,deepship,outputs/spectrograms/stft/deepship_clip30_ov0.5_45b770b41b/test/0/0_104_c14.png,outputs/spectrograms/mel/deepship_clip30_ov0.5_45b770b41b/test/0/0_104_c14.png,outputs/spectrograms/demon/deepship_clip30_ov0.5_45b770b41b/test/0/0_104_c14.png
0_104,15,/datasets/audio/deepship/test/0/0_104.wav,219.0,249.0,0,test,Cargo ship,deepship,outputs/spectrograms/stft/deepship_clip30_ov0.5_45b770b41b/test/0/0_104_c15.png,outputs/spectrograms/mel/deepship_clip30_ov0.5_45b770b41b/test/0/0_104_c15.png,outputs/spectrograms/demon/deepship_clip30_ov0.5_45b770b41b/test/0/0_104_c15.png
0_18,0,/datasets/audio/deepship/test/0/0_18.wav,0.0,30.0,0,test,Cargo ship,deepship,outputs/spectrograms/stft/deepship_clip30_ov0.5_45b770b41b/test/0/0_18_c0.png,outputs/spectrograms/mel/deepship_clip30_ov0.5_45b770b41b/test/0/0_18_c0.png,outputs/spectrograms/demon/deepship_clip30_ov0.5_45b770b41b/test/0/0_18_c0.png
0_18,1,/datasets/audio/deepship/test/0/0_18.wav,15.0,45.0,0,test,Cargo ship,deepship,outputs/spectrograms/stft/deepship_clip30_ov0.5_45b770b41b/test/0/0_18_c1.png,outputs/spectrograms/mel/deepship_clip30_ov0.5_45b770b41b/test/0/0_18_c1.png,outputs/spectrograms/demon/deepship_clip30_ov0.5_45b770b41b/test/0/0_18_c1.png
0_18,2,/datasets/audio/deepship/test/0/0_18.wav,30.0,60.0,0,test,Cargo ship,deepship,outputs/spectrograms/stft/deepship_clip30_ov0.5_45b770b41b/test/0/0_18_c2.png,outputs/spectrograms/mel/deepship_clip30_ov0.5_45b770b41b/test/0/0_18_c2.png,outputs/spectrograms/demon/deepship_clip30_ov0.5_45b770b41b/test/0/0_18_c2.png
