recording_id,clip_idx,path,start,end,label_id,split,label_name,dataset
Naturalambientnoise_88__E__4L,5,/datasets/audio/shipsear/test/Naturalambientnoise_88__E__4L.wav,63.943964,93.943964,4,test,Natural ambient noise,shipsear
Oceanliner_22,0,/datasets/audio/shipsear/test/Oceanliner_22.wav,0.0,30.0,5,test,Ocean liner,shipsear
Oceanliner_22,1,/datasets/audio/shipsear/test/Oceanliner_22.wav,15.0,45.0,5,test,Ocean liner,shipsear
Oceanliner_22,2,/datasets/audio/shipsear/test/Oceanliner_22.wav,23.643475,53.643475,5,test,Ocean liner,shipsear
Oceanliner_24__19_07_13_adventureFrenando_duda,0,/datasets/audio/shipsear/test/Oceanliner_24__19_07_13_adventureFrenando_duda.wav,0.0,30.0,5,test,Ocean liner,shipsear
Oceanliner_24__19_07_13_adventureFrenando_duda,1,/datasets/audio/shipsear/test/Oceanliner_24__19_07_13_adventureFrenando_duda.wav,12.701274,42.701274,5,test,Ocean liner,shipsear
Passengers_14__10_07_13_piraCies_Espera,0,/datasets/audio/shipsear/test/Passengers_14__10_07_13_piraCies_Espera.wav,0.0,30.0,6,test,Passengers,shipsear
Passengers_14__10_07_13_piraCies_Espera,1,/datasets/audio/shipsear/test/Passengers_14__10_07_13_piraCies_Espera.wav,15.0,45.0,6,test,Passengers,shipsear
Passengers_14__10_07_13_piraCies_Espera,2,/datasets/audio/shipsear/test/Passengers_14__10_07_13_piraCies_Espera.wav,30.0,60.0,6,test,Passengers,shipsear
Passengers_35__19_07_13_MarDeOnza_sale,0,/datasets/audio/shipsear/test/Passengers_35__19_07_13_MarDeOnza_sale.wav,0.0,30.0,6,test,Passengers,shipsear
Passengers_35__19_07_13_MarDeOnza_sale,1,/datasets/audio/shipsear/test/Passengers_35__19_07_13_MarDeOnza_sale.wav,15.0,45.0,6,test,Passengers,shipsear
Passengers_35__19_07_13_MarDeOnza_sale,2,/datasets/audio/shipsear/test/Passengers_35__19_07_13_MarDeOnza_sale.wav,30.0,60.0,6,test,Passengers,shipsear
Passengers_35__19_07_13_MarDeOnza_sale,3,/datasets/audio/shipsear/test/Passengers_35__19_07_13_MarDeOnza_sale.wav,45.0,75.0,6,test,Passengers,shipsear
Passengers_35__19_07_13_MarDeOnza_sale,4,/datasets/audio/shipsear/test/Passengers_35__19_07_13_MarDeOnza_sale.wav,60.0,90.0,6,test,Passengers,shipsear
Passengers_35__19_07_13_MarDeOnza_sale,5,/datasets/audio/shipsear/test/Passengers_35__19_07_13_MarDeOnza_sale.wav,67.448857,97.448857,6,test,Passengers,shipsear
Passengers_40__19_07_13_MarDeCangas_Llega_Interf,0,/datasets/audio/shipsear/test/Passengers_40__19_07_13_MarDeCangas_Llega_Interf.wav,0.0,30.0,6,test,Passengers,shipsear
Passengers_40__19_07_13_MarDeCangas_Llega_Interf,1,/datasets/audio/shipsear/test/Passengers_40__19_07_13_MarDeCangas_Llega_Interf.wav,14.18087,44.18087,6,test,Passengers,shipsear
Passengers_43__19_07_13_PirataDeCies_Llega_Interf,0,/datasets/audio/shipsear/test/Passengers_43__19_07_13_PirataDeCies_Llega_Interf.wav,0.0,30.0,6,test,Passengers,shipsear
Passengers_43__19_07_13_PirataDeCies_Llega_Interf,1,/datasets/audio/shipsear/test/Passengers_43__19_07_13_PirataDeCies_Llega_Interf.wav,15.0,45.0,6,test,Passengers,shipsear
Passengers_43__19_07_13_PirataDeCies_Llega_Interf,2,/datasets/audio/shipsear/test/Passengers_43__19_07_13_PirataDeCies_Llega_Interf.wav,21.521258,51.521258,6,test,Passengers,shipsear
Passengers_54__23_07_13_H3_PirataSalvora_SALE1,0,/datasets/audio/shipsear/test/Passengers_54__23_07_13_H3_PirataSalvora_SALE1.wav,0.0,30.0,6,test,Passengers,shipsear
Passengers_54__23_07_13_H3_PirataSalvora_SALE1,1,/datasets/audio/shipsear/test/Passengers_54__23_07_13_H3_PirataSalvora_SALE1.wav,15.0,45.0,6,test,Passengers,shipsear
Passengers_54__23_07_13_H3_PirataSalvora_SALE1,2,/datasets/audio/shipsear/test/Passengers_54__23_07_13_H3_PirataSalvora_SALE1.wav,30.0,60.0,6,test,Passengers,shipsear
Passengers_54__23_07_13_H3_PirataSalvora_SALE1,3,/datasets/audio/shipsear/test/Passengers_54__23_07_13_H3_PirataSalvora_SALE1.wav,38.048868,68.048868,6,test,Passengers,shipsear
Passengers_61__23_07_13_H3_MarDeCangas_SALE-2,0,/datasets/audio/shipsear/test/Passengers_61__23_07_13_H3_MarDeCangas_SALE-2.wav,0.0,30.0,6,test,Passengers,shipsear
Passengers_61__23_07_13_H3_MarDeCangas_SALE-2,1,/datasets/audio/shipsear/test/Passengers_61__23_07_13_H3_MarDeCangas_SALE-2.wav,15.0,45.0,6,test,Passengers,shipsear
Passengers_61__23_07_13_H3_MarDeCangas_SALE-2,2,/datasets/audio/shipsear/test/Passengers_61__23_07_13_H3_MarDeCangas_SALE-2.wav,30.0,60.0,6,test,Passengers,shipsear
Passengers_61__23_07_13_H3_MarDeCangas_SALE-2,3,/datasets/audio/shipsear/test/Passengers_61__23_07_13_H3_MarDeCangas_SALE-2.wav,45.0,75.0,6,test,Passengers,shipsear
Passengers_61__23_07_13_H3_MarDeCangas_SALE-2,4,/datasets/audio/shipsear/test/Passengers_61__23_07_13_H3_MarDeCangas_SALE-2.wav,60.0,90.0,6,test,Passengers,shipsear
Passengers_61__23_07_13_H3_MarDeCangas_SALE-2,5,/datasets/audio/shipsear/test/Passengers_61__23_07_13_H3_MarDeCangas_SALE-2.wav,75.0,105.0,6,test,Passengers,shipsear
Passengers_61__23_07_13_H3_MarDeCangas_SALE-2,6,/datasets/audio/shipsear/test/Passengers_61__23_07_13_H3_MarDeCangas_SALE-2.wav,90.0,120.0,6,test,Passengers,shipsear
Passengers_61__23_07_13_H3_MarDeCangas_SALE-2,7,/datasets/audio/shipsear/test/Passengers_61__23_07_13_H3_MarDeCangas_SALE-2.wav,105.0,135.0,6,test,Passengers,shipsear
Passengers_61__23_07_13_H3_MarDeCangas_SALE-2,8,/datasets/audio/shipsear/test/Passengers_61__23_07_13_H3_MarDeCangas_SALE-2.wav,113.0,143.0,6,test,Passengers,shipsear
Passengers_7__10_07_13_marDeCangas_Espera,0,/datasets/audio/shipsear/test/Passengers_7__10_07_13_marDeCangas_Espera.wav,0.0,30.0,6,test,Passengers,shipsear
Passengers_7__10_07_13_marDeCangas_Espera,1,/datasets/audio/shipsear/test/Passengers_7__10_07_13_marDeCangas_Espera.wav,15.0,45.0,6,test,Passengers,shipsear
Passengers_7__10_07_13_marDeCangas_Espera,2,/datasets/audio/shipsear/test/Passengers_7__10_07_13_marDeCangas_Espera.wav,30.0,60.0,6,test,Passengers,shipsear
Pilotship_30__19_07_13_practico2,0,/datasets/audio/shipsear/test/Pilotship_30__19_07_13_practico2.wav,0.0,30.0,7,test,Pilot ship,shipsear
Pilotship_30__19_07_13_practico2,1,/datasets/audio/shipsear/test/Pilotship_30__19_07_13_practico2.wav,14.302575,44.302575,7,test,Pilot ship,shipsear
RORO_20__18_07_13_AutopridePrepManiobra,0,/datasets/audio/shipsear/test/RORO_20__18_07_13_AutopridePrepManiobra.wav,0.0,30.0,8,test,RORO,shipsear
RORO_20__18_07_13_AutopridePrepManiobra,1,/datasets/audio/shipsear/test/RORO_20__18_07_13_AutopridePrepManiobra.wav,0.216976,30.216976,8,test,RORO,shipsear
RORO_78__23_07_13_H3_vikingChance,0,/datasets/audio/shipsear/test/RORO_78__23_07_13_H3_vikingChance.wav,0.0,30.0,8,test,RORO,shipsear
RORO_78__23_07_13_H3_vikingChance,1,/datasets/audio/shipsear/test/RORO_78__23_07_13_H3_vikingChance.wav,15.0,45.0,8,test,RORO,shipsear
RORO_78__23_07_13_H3_vikingChance,2,/datasets/audio/shipsear/test/RORO_78__23_07_13_H3_vikingChance.wav,30.0,60.0,8,test,RORO,shipsear
RORO_78__23_07_13_H3_vikingChance,3,/datasets/audio/shipsear/test/RORO_78__23_07_13_H3_vikingChance.wav,45.0,75.0,8,test,RORO,shipsear
RORO_78__23_07_13_H3_vikingChance,4,/datasets/audio/shipsear/test/RORO_78__23_07_13_H3_vikingChance.wav,60.0,90.0,8,test,RORO,shipsear
RORO_78__23_07_13_H3_vikingChance,5,/datasets/audio/shipsear/test/RORO_78__23_07_13_H3_vikingChance.wav,75.0,105.0,8,test,RORO,shipsear
RORO_78__23_07_13_H3_vikingChance,6,/datasets/audio/shipsear/test/RORO_78__23_07_13_H3_vikingChance.wav,90.0,120.0,8,test,RORO,shipsear
RORO_78__23_07_13_H3_vikingChance,7,/datasets/audio/shipsear/test/RORO_78__23_07_13_H3_vikingChance.wav,105.0,135.0,8,test,RORO,shipsear
RORO_78__23_07_13_H3_vikingChance,8,/datasets/audio/shipsear/test/RORO_78__23_07_13_H3_vikingChance.wav,120.0,150.0,8,test,RORO,shipsear
RORO_78__23_07_13_H3_vikingChance,9,/datasets/audio/shipsear/test/RORO_78__23_07_13_H3_vikingChance.wav,135.0,165.0,8,test,RORO,shipsear
RORO_78__23_07_13_H3_vikingChance,10,/datasets/audio/shipsear/test/RORO_78__23_07_13_H3_vikingChance.wav,150.0,180.0,8,test,RORO,shipsear
RORO_78__23_07_13_H3_vikingChance,11,/datasets/audio/shipsear/test/RORO_78__23_07_13_H3_vikingChance.wav,158.097831,188.097831,8,test,RORO,shipsear
Sailboat_56__23_07_13_H3_velero1,0,/datasets/audio/shipsear/test/Sailboat_56__23_07_13_H3_velero1.wav,0.0,30.0,9,test,Sailboat,shipsear
Sailboat_56__23_07_13_H3_velero1,1,/datasets/audio/shipsear/test/Sailboat_56__23_07_13_H3_velero1.wav,15.0,45.0,9,test,Sailboat,shipsear
Sailboat_56__23_07_13_H3_velero1,2,/datasets/audio/shipsear/test/Sailboat_56__23_07_13_H3_velero1.wav,19.0,49.0,9,test,Sailboat,shipsear
Trawler_28__19_07_13_NuevoRiaAldan_test,0,/datasets/audio/shipsear/test/Trawler_28__19_07_13_NuevoRiaAldan_test.wav,0.0,30.0,10,test,Trawler,shipsear
Trawler_28__19_07_13_NuevoRiaAldan_test,1,/datasets/audio/shipsear/test/Trawler_28__19_07_13_NuevoRiaAldan_test.wav,8.599253,38.599253,10,test,Trawler,shipsear
Dredger_80__04_10_12_adricristuy,0,/datasets/audio/shipsear/train/Dredger_80__04_10_12_adricristuy.wav,0.0,30.0,0,train,Dredger,shipsear
Dredger_80__04_10_12_adricristuy,1,/datasets/audio/shipsear/train/Dredger_80__04_10_12_adricristuy.wav,15.0,45.0,0,train,Dredger,shipsear
Dredger_80__04_10_12_adricristuy,2,/datasets/audio/shipsear/train/Dredger_80__04_10_12_adricristuy.wav,30.0,60.0,0,train,Dredger,shipsear
Dredger_80__04_10_12_adricristuy,3,/datasets/audio/shipsear/train/Dredger_80__04_10_12_adricristuy.wav,30.243297,60.243297,0,train,Dredger,shipsear
Dredger_93__A__Draga_1,0,/datasets/audio/shipsear/train/Dredger_93__A__Draga_1.wav,0.0,30.0,0,train,Dredger,shipsear
Dredger_93__A__Draga_1,1,/datasets/audio/shipsear/train/Dredger_93__A__Draga_1.wav,0.270945,30.270945,0,train,Dredger,shipsear
Dredger_94__A__Draga_2,0,/datasets/audio/shipsear/train/Dredger_94__A__Draga_2.wav,0.0,30.0,0,train,Dredger,shipsear
Dredger_94__A__Draga_2,1,/datasets/audio/shipsear/train/Dredger_94__A__Draga_2.wav,15.0,45.0,0,train,Dredger,shipsear
Dredger_94__A__Draga_2,2,/datasets/audio/shipsear/train/Dredger_94__A__Draga_2.wav,20.342701,50.342701,0,train,Dredger,shipsear
Dredger_96__A__Draga_4,0,/datasets/audio/shipsear/train/Dredger_96__A__Draga_4.wav,0.0,30.0,0,train,Dredger,shipsear
Dredger_96__A__Draga_4,1,/datasets/audio/shipsear/train/Dredger_96__A__Draga_4.wav,15.0,45.0,0,train,Dredger,shipsear
Dredger_96__A__Draga_4,2,/datasets/audio/shipsear/train/Dredger_96__A__Draga_4.wav,30.0,60.0,0,train,Dredger,shipsear
Dredger_96__A__Draga_4,3,/datasets/audio/shipsear/train/Dredger_96__A__Draga_4.wav,32.089335,62.089335,0,train,Dredger,shipsear
Fishboat_74__23_07_13_H3_pesqSaladinoPrimero,0,/datasets/audio/shipsear/train/Fishboat_74__23_07_13_H3_pesqSaladinoPrimero.wav,0.0,30.0,1,train,Fishboat,shipsear
Fishboat_74__23_07_13_H3_pesqSaladinoPrimero,1,/datasets/audio/shipsear/train/Fishboat_74__23_07_13_H3_pesqSaladinoPrimero.wav,15.0,45.0,1,train,Fishboat,shipsear
Fishboat_74__23_07_13_H3_pesqSaladinoPrimero,2,/datasets/audio/shipsear/train/Fishboat_74__23_07_13_H3_pesqSaladinoPrimero.wav,30.0,60.0,1,train,Fishboat,shipsear
Fishboat_74__23_07_13_H3_pesqSaladinoPrimero,3,/datasets/audio/shipsear/train/Fishboat_74__23_07_13_H3_pesqSaladinoPrimero.wav,45.0,75.0,1,train,Fishboat,shipsear
Fishboat_74__23_07_13_H3_pesqSaladinoPrimero,4,/datasets/audio/shipsear/train/Fishboat_74__23_07_13_H3_pesqSaladinoPrimero.wav,60.0,90.0,1,train,Fishboat,shipsear
Fishboat_74__23_07_13_H3_pesqSaladinoPrimero,5,/datasets/audio/shipsear/train/Fishboat_74__23_07_13_H3_pesqSaladinoPrimero.wav,75.0,105.0,1,train,Fishboat,shipsear
Fishboat_74__23_07_13_H3_pesqSaladinoPrimero,6,/datasets/audio/shipsear/train/Fishboat_74__23_07_13_H3_pesqSaladinoPrimero.wav,90.0,120.0,1,train,Fishboat,shipsear
Fishboat_74__23_07_13_H3_pesqSaladinoPrimero,7,/datasets/audio/shipsear/train/Fishboat_74__23_07_13_H3_pesqSaladinoPrimero.wav,105.0,135.0,1,train,Fishboat,shipsear
Fishboat_74__23_07_13_H3_pesqSaladinoPrimero,8,/datasets/audio/shipsear/train/Fishboat_74__23_07_13_H3_pesqSaladinoPrimero.wav,115.956138,145.956138,1,train,Fishboat,shipsear
Fishboat_76__23_07_13_H3_pesquero2,0,/datasets/audio/shipsear/train/Fishboat_76__23_07_13_H3_pesquero2.wav,0.0,30.0,1,train,Fishboat,shipsear
Fishboat_76__23_07_13_H3_pesquero2,1,/datasets/audio/shipsear/train/Fishboat_76__23_07_13_H3_pesquero2.wav,15.0,45.0,1,train,Fishboat,shipsear
Fishboat_76__23_07_13_H3_pesquero2,2,/datasets/audio/shipsear/train/Fishboat_76__23_07_13_H3_pesquero2.wav,30.0,60.0,1,train,Fishboat,shipsear
Fishboat_76__23_07_13_H3_pesquero2,3,/datasets/audio/shipsear/train/Fishboat_76__23_07_13_H3_pesquero2.wav,45.0,75.0,1,train,Fishboat,shipsear
Fishboat_76__23_07_13_H3_pesquero2,4,/datasets/audio/shipsear/train/Fishboat_76__23_07_13_H3_pesquero2.wav,60.0,90.0,1,train,Fishboat,shipsear
Fishboat_76__23_07_13_H3_pesquero2,5,/datasets/audio/shipsear/train/Fishboat_76__23_07_13_H3_pesquero2.wav,75.0,105.0,1,train,Fishboat,shipsear
Fishboat_76__23_07_13_H3_pesquero2,6,/datasets/audio/shipsear/train/Fishboat_76__23_07_13_H3_pesquero2.wav,90.0,120.0,1,train,Fishboat,shipsear
Fishboat_76__23_07_13_H3_pesquero2,7,/datasets/audio/shipsear/train/Fishboat_76__23_07_13_H3_pesquero2.wav,105.0,135.0,1,train,Fishboat,shipsear
Fishboat_76__23_07_13_H3_pesquero2,8,/datasets/audio/shipsear/train/Fishboat_76__23_07_13_H3_pesquero2.wav,120.0,150.0,1,train,Fishboat,shipsear
Fishboat_76__23_07_13_H3_pesquero2,9,/datasets/audio/shipsear/train/Fishboat_76__23_07_13_H3_pesquero2.wav,135.0,165.0,1,train,Fishboat,shipsear
Fishboat_76__23_07_13_H3_pesquero2,10,/datasets/audio/shipsear/train/Fishboat_76__23_07_13_H3_pesquero2.wav,147.514241,177.514241,1,train,Fishboat,shipsear
Motorboat_27__19_07_13_Lancha2,0,/datasets/audio/shipsear/train/Motorboat_27__19_07_13_Lancha2.wav,0.0,30.0,2,train,Motorboat,shipsear
Motorboat_27__19_07_13_Lancha2,1,/datasets/audio/shipsear/train/Motorboat_27__19_07_13_Lancha2.wav,0.691546,30.691546,2,train,Motorboat,shipsear
Motorboat_33__19_07_13_lanchaDuda_Sale,0,/datasets/audio/shipsear/train/Motorboat_33__19_07_13_lanchaDuda_Sale.wav,0.0,30.0,2,train,Motorboat,shipsear
Motorboat_33__19_07_13_lanchaDuda_Sale,1,/datasets/audio/shipsear/train/Motorboat_33__19_07_13_lanchaDuda_Sale.wav,7.415899,37.415899,2,train,Motorboat,shipsear
Motorboat_39__19_07_13_lanchaMotora_Entra,0,/datasets/audio/shipsear/train/Motorboat_39__19_07_13_lanchaMotora_Entra.wav,0.0,30.0,2,train,Motorboat,shipsear
Motorboat_39__19_07_13_lanchaMotora_Entra,1,/datasets/audio/shipsear/train/Motorboat_39__19_07_13_lanchaMotora_Entra.wav,15.0,45.0,2,train,Motorboat,shipsear
Motorboat_39__19_07_13_lanchaMotora_Entra,2,/datasets/audio/shipsear/train/Motorboat_39__19_07_13_lanchaMotora_Entra.wav,30.0,60.0,2,train,Motorboat,shipsear
Motorboat_39__19_07_13_lanchaMotora_Entra,3,/datasets/audio/shipsear/train/Motorboat_39__19_07_13_lanchaMotora_Entra.wav,43.957921,73.957921,2,train,Motorboat,shipsear
Motorboat_45__19_07_13_yate_Sale,0,/datasets/audio/shipsear/train/Motorboat_45__19_07_13_yate_Sale.wav,0.0,30.0,2,train,Motorboat,shipsear
Motorboat_45__19_07_13_yate_Sale,1,/datasets/audio/shipsear/train/Motorboat_45__19_07_13_yate_Sale.wav,15.0,45.0,2,train,Motorboat,shipsear
Motorboat_45__19_07_13_yate_Sale,2,/datasets/audio/shipsear/train/Motorboat_45__19_07_13_yate_Sale.wav,30.0,60.0,2,train,Motorboat,shipsear
Motorboat_45__19_07_13_yate_Sale,3,/datasets/audio/shipsear/train/Motorboat_45__19_07_13_yate_Sale.wav,45.0,75.0,2,train,Motorboat,shipsear
Motorboat_45__19_07_13_yate_Sale,4,/datasets/audio/shipsear/train/Motorboat_45__19_07_13_yate_Sale.wav,60.0,90.0,2,train,Motorboat,shipsear
Motorboat_45__19_07_13_yate_Sale,5,/datasets/audio/shipsear/train/Motorboat_45__19_07_13_yate_Sale.wav,62.655137,92.655137,2,train,Motorboat,shipsear
Motorboat_50__23_07_13_H3_lancha1,0,/datasets/audio/shipsear/train/Motorboat_50__23_07_13_H3_lancha1.wav,0.0,30.0,2,train,Motorboat,shipsear
Motorboat_50__23_07_13_H3_lancha1,1,/datasets/audio/shipsear/train/Motorboat_50__23_07_13_H3_lancha1.wav,15.0,45.0,2,train,Motorboat,shipsear
Motorboat_50__23_07_13_H3_lancha1,2,/datasets/audio/shipsear/train/Motorboat_50__23_07_13_H3_lancha1.wav,30.0,60.0,2,train,Motorboat,shipsear
Motorboat_50__23_07_13_H3_lancha1,3,/datasets/audio/shipsear/train/Motorboat_50__23_07_13_H3_lancha1.wav,34.0,64.0,2,train,Motorboat,shipsear
Motorboat_52__23_07_13_H3_lancha3_interf,0,/datasets/audio/shipsear/train/Motorboat_52__23_07_13_H3_lancha3_interf.wav,0.0,30.0,2,train,Motorboat,shipsear
